"Date","Plot","Trap_Coords_x.y","Leaves","Reproductive","Branches","Dust","Total"
2015-03-26,25,459.533,15.4,0.5,12.5,2.4,30.8
2015-03-26,25,472.532,69.1,1.9,58,6.6,135.6
2015-03-26,26,155.543,38.4,50.2,7.8,6,102.4
2015-03-26,26,158.527,62.2,28.9,60.2,7.8,159.1
2015-03-26,26,168.527,77,56.3,47.9,15.2,196.4
2015-03-26,26,172.553,71.4,12.6,28.4,6.5,118.9
2015-03-26,26,174.541,99.7,2,6.9,11.9,120.5
2015-03-26,27,49.548,22.7,0.6,1,2,26.3
2015-03-26,27,53.56,42.7,13.7,20.8,9.2,86.4
2015-03-26,27,59.567,12.8,1.3,0,1.9,16
2015-03-26,27,68.549,18.3,0.7,0.6,1.2,20.8
2015-03-26,27,73.561,42.8,2.5,19.8,11.6,76.7
2015-03-26,28,306.571,43,11.8,48.4,5.4,108.6
2015-03-26,28,313.568,63.4,3.1,44.1,8.2,118.8
2015-03-26,28,314.561,121,18.3,155,26.8,321.1
2015-03-26,28,314.577,26.2,0,10.8,4.9,41.9
2015-03-26,28,319.58,21.4,7,2.1,3.9,34.4
2015-03-26,29,386.578,34.8,8.2,26.9,3.9,73.8
2015-03-26,29,387.564,27.3,7.5,1.8,5.9,42.5
2015-03-26,29,390.583,24.6,82.6,23.6,16.5,147.3
2015-03-26,29,396.574,23.6,112.5,21.5,27.7,185.3
2015-03-26,29,399.559,54.3,38.6,28.6,6.1,127.6
2015-03-26,30,187.633,54.9,5.6,4,5.7,70.2
2015-03-26,30,192.623,92,32,12.4,10,146.4
2015-03-26,30,200.613,95.9,25.5,4.3,15,140.7
2015-03-26,30,202.606,60.7,3,30.7,17.1,111.5
2015-03-26,30,210.623,172.3,0,9.6,6.9,188.8
2015-03-26,31,116.626,53.1,1.4,15.5,4.8,74.8
2015-03-26,31,122.64,43.2,1.2,14.4,3.3,62.1
2015-03-26,31,129.629,85.1,7,17.9,4.8,114.8
2015-03-26,31,135.632,97,1,30.9,9.3,138.2
2015-03-26,31,116.633,35.3,4.6,23,3.4,66.3
2015-03-26,32,267.635,80.6,12.6,7.1,20.6,120.9
2015-03-26,32,267.643,76.4,6.4,25.1,21,128.9
2015-03-26,32,276.652,69.3,8.6,46.5,12,136.4
2015-03-26,32,282.644,35.1,0.7,8.7,3.9,48.4
2015-03-26,32,291.63,34.5,4.5,10.8,4,53.8
2015-03-26,33,451.637,24.4,6.6,3,2.7,36.7
2015-03-26,33,452.632,33.7,74.1,21.4,5.2,134.4
2015-03-26,33,469.637,39.1,63.5,30.1,5.5,138.2
2015-03-26,33,472.633,62.7,90.7,35.2,8,196.6
2015-03-26,33,474.652,22.9,74,34.6,8.5,140
2015-03-26,34,350.649,38.3,15.8,30.3,4.2,88.6
2015-03-26,34,352.658,35.1,5.6,25.9,4,70.6
2015-03-26,34,353.672,40.2,8,2,3.5,53.7
2015-03-26,34,366.657,34.4,4.6,8,4,51
2015-03-26,34,368.667,67.4,2.3,12.2,5.6,87.5
2015-03-26,35,435.724,77.4,2.7,5.8,3.3,89.2
2015-03-26,35,438.718,46.1,0,1.4,3.5,51
2015-03-26,35,448.738,28.5,181.1,13.7,11.8,235.1
2015-03-26,35,453.739,27.1,157.8,26.5,15,226.4
2015-03-26,35,460.718,68.5,0.4,17.3,7.1,93.3
2015-03-26,36,325.751,66.1,13,7.9,8.2,95.2
2015-03-26,36,328.744,45.3,6.7,6.5,7.6,66.1
2015-03-26,36,341.742,72.2,3.7,29.6,13.2,118.7
2015-03-26,36,344.735,73.8,0,20.5,10.2,104.5
2015-03-26,36,350.729,63.5,0,1.9,7.4,72.8
2015-04-30,1,185.017,34.8,1,3.3,2,41.1
2015-04-30,1,186.023,37.1,1.3,1.6,1.4,41.4
2015-04-30,1,194.01,36.1,10.6,2.1,2.9,51.7
2015-04-30,1,203.015,75.9,8.2,30.5,9.9,124.5
2015-04-30,1,205.022,33.8,4.8,31.2,2.4,72.2
2015-04-30,2,265.014,40.4,15.8,5.4,3.2,64.8
2015-04-30,2,266.007,57.6,2.9,4.8,3,68.3
2015-04-30,2,274.03,52.7,2.5,2.2,2.4,59.8
2015-04-30,2,279.02,39.5,1.9,6.2,3,50.6
2015-04-30,2,290.012,66.1,27.1,14.7,4.8,112.7
2015-04-30,3,109.075,79.4,4.9,31.8,19.4,135.5
2015-04-30,3,117.085,48.9,10.1,1.5,5.8,66.3
2015-04-30,3,118.079,35.3,10.1,2.1,5.3,52.8
2015-04-30,3,125.071,53.7,3.7,4.1,7.8,69.3
2015-04-30,3,128.076,27.7,2.4,18.2,6.5,54.8
2015-04-30,4,187.107,38.6,5.4,2.8,2.7,49.5
2015-04-30,4,196.094,47.7,7.3,5.6,2.6,63.2
2015-04-30,4,210.091,66.9,1.8,18.3,3.1,90.1
2015-04-30,4,213.1,54.3,0.6,28.6,2,85.5
2015-04-30,4,213.109,0,0,0,0,NA
2015-04-30,5,265.111,40.8,1.6,6.8,2.7,51.9
2015-04-30,5,268.094,37.7,2,1.5,2.3,43.5
2015-04-30,5,278.092,35.4,1,5.3,2.1,43.8
2015-04-30,5,291.103,38,3.8,20.7,2.6,65.1
2015-04-30,5,292.092,45.2,4.7,24.7,2.3,76.9
2015-04-30,6,36.145,21.9,0.9,0,2.7,25.5
2015-04-30,6,43.145,12,2.1,0,1.6,15.7
2015-04-30,6,45.15,39.7,2.1,3.4,2.9,48.1
2015-04-30,6,49.139,20.9,0.3,3.4,1.5,26.1
2015-04-30,6,61.154,31.3,4.5,1.9,4.4,42.1
2015-04-30,7,112.17,32.5,10.2,1.5,3.5,47.7
2015-04-30,7,116.16,35.2,9.2,16,7.1,67.5
2015-04-30,7,121.145,38,2.8,3,1.2,45
2015-04-30,7,127.158,39,6.6,4.7,2.2,52.5
2015-04-30,7,131.146,66,0.8,30,4.5,101.3
2015-04-30,8,190.189,17.4,9.3,0,2.1,28.8
2015-04-30,8,201.166,50.2,3.6,8.2,4,66
2015-04-30,8,207.165,50.2,8.2,9.5,2.9,70.8
2015-04-30,8,207.185,78.3,1.8,16.7,4.3,101.1
2015-04-30,8,212.192,72.3,1.3,33.2,6.4,113.2
2015-04-30,9,269.173,53.3,0,13.1,3.1,69.5
2015-04-30,9,277.181,38.6,0,13.1,3.1,54.8
2015-04-30,9,282.176,65.3,3.4,20.4,3.1,92.2
2015-04-30,9,284.166,44.8,3.3,3.4,2.4,53.9
2015-04-30,9,284.186,39.4,1.9,12.9,3.5,57.7
2015-04-30,10,36.201,74.7,12.6,33.5,12.6,133.4
2015-04-30,10,50.214,14.3,5.9,1.2,3,24.4
2015-04-30,10,60.22,20.8,4.6,0.5,1.8,27.7
2015-04-30,10,61.224,10.3,0.5,5.7,1.2,17.7
2015-04-30,10,63.202,28,2.6,4.7,2.5,37.8
2015-04-30,11,108.225,31.8,6.1,3.7,4.4,46
2015-04-30,11,116.226,32.8,2.2,3.3,2.7,41
2015-04-30,11,123.251,45.1,26,1.4,0,72.5
2015-04-30,11,126.226,24.6,0.6,2.1,2.7,30
2015-04-30,11,133.236,21.6,0,12,4.8,38.4
2015-04-30,12,286.247,49.7,3.6,8.2,2,63.5
2015-04-30,12,287.26,28,0.6,0,2.1,30.7
2015-04-30,12,291.248,49.7,2.1,14.3,9.8,75.9
2015-04-30,12,303.263,41.2,1.5,5.6,5.7,54
2015-04-30,12,313.27,37.4,2.2,18,6.6,64.2
2015-04-30,13,180.284,32,9,3.8,2.6,47.4
2015-04-30,13,189.297,31.5,31.8,23.5,0,86.8
2015-04-30,13,195.286,0,0,0,0,NA
2015-04-30,13,201.284,20.1,0,6,2.5,28.6
2015-04-30,13,204.3,29.3,12,24.6,5.1,71
2015-04-30,14,55.287,17.5,12.9,5.4,4.8,40.6
2015-04-30,14,59.295,19.8,2.4,6.8,1.2,30.2
2015-04-30,14,59.307,39,8.7,16.1,4.5,68.3
2015-04-30,14,66.292,52,5.4,22.6,11.4,91.4
2015-04-30,14,80.289,38.5,16.1,9.7,3.1,67.4
2015-04-30,15,246.331,27.1,0.2,7.2,2.8,37.3
2015-04-30,15,251.33,30,0,5.2,2.5,37.7
2015-04-30,15,256.344,31.5,0,1.3,1.4,34.2
2015-04-30,15,260.325,26.3,2,6.3,6.3,40.9
2015-04-30,15,273.352,10.5,0,0,0.9,11.4
2015-04-30,16,329.352,114,9,5.6,7.4,136
2015-04-30,16,333.326,9.6,35.7,0,2.7,48
2015-04-30,16,350.326,19.2,3.2,12.6,2.5,37.5
2015-04-30,16,350.336,75.6,7.9,38,8.9,130.4
2015-04-30,16,354.351,60.2,0.9,10.3,4.9,76.3
2015-04-30,17,155.35,29.6,5.8,1.6,2,39
2015-04-30,17,155.364,101.3,0.7,19,8,129
2015-04-30,17,164.372,124.4,24.9,48,4.8,202.1
2015-04-30,17,169.371,97.2,0.7,40,3.3,141.2
2015-04-30,17,174.359,64.1,0.7,15.7,3.7,84.2
2015-04-30,18,75.375,40,1.2,4.2,6.1,51.5
2015-04-30,18,78.394,34.2,3.4,27.8,6.4,71.8
2015-04-30,18,96.379,35.6,1.5,9.4,3,49.5
2015-04-30,18,100.383,38.9,1,0.9,3.8,44.6
2015-04-30,18,101.39,44,11.3,16,2.9,74.2
2015-04-30,19,246.433,43.5,14.1,12.6,7.4,77.6
2015-04-30,19,258.429,16.8,2.2,30.4,6.7,56.1
2015-04-30,19,267.405,24.9,0.4,7,3.2,35.5
2015-04-30,19,269.434,8.6,3.6,4.9,4,21.1
2015-04-30,19,274.434,12.3,19.3,24.3,3.5,59.4
2015-04-30,20,326.433,49.9,1.1,30.5,17.1,98.6
2015-04-30,20,336.411,121,0.8,2.1,7.2,131.1
2015-04-30,20,336.43,51.9,32.1,1.4,6.3,91.7
2015-04-30,20,351.422,45.9,2,35,16.8,99.7
2015-04-30,20,351.428,39,0,4.9,6.5,50.4
2015-04-30,21,167.438,21.6,4.3,4.7,2.2,32.8
2015-04-30,21,176.426,93.3,2.5,8.3,4.7,108.8
2015-04-30,21,176.451,35.8,0.6,0,1.5,37.9
2015-04-30,21,178.445,27,0.6,0,2,29.6
2015-04-30,21,185.435,50.7,0.2,7.2,1.6,59.7
2015-04-30,22,90.496,53.5,0.7,27.3,4.5,86
2015-04-30,22,94.481,92.5,10.9,31.4,5.7,140.5
2015-04-30,22,96.478,82.1,23,31.2,7.9,144.2
2015-04-30,22,102.49,60.9,56.4,23.7,5.8,146.8
2015-04-30,22,102.498,45,19.6,16.5,6.4,87.5
2015-04-30,23,249.503,65.2,2,14.2,10.9,92.3
2015-04-30,23,254.493,97.9,8.2,3,13.9,123
2015-04-30,23,260.485,72.1,1.8,11,6.2,91.1
2015-04-30,23,266.506,28.1,8.9,1.8,2.8,41.6
2015-04-30,23,273.491,61.5,4.1,19.9,14.2,99.7
2015-04-30,24,329.501,25.6,20.2,30.1,6.2,82.1
2015-04-30,24,336.491,39.1,6.5,9.9,4.1,59.6
2015-04-30,24,343.486,83.9,25.8,4.3,13.1,127.1
2015-04-30,24,351.514,18,1.5,7.1,2.4,29
2015-04-30,24,352.502,49.3,4,62.3,12.6,128.2
2015-04-30,25,445.516,56.7,1.4,5.1,2.1,65.3
2015-04-30,25,448.331,31,2,2,2.6,37.6
2015-04-30,25,452.517,13.2,1.2,0,1,15.4
2015-04-30,25,459.533,19.3,0,1,1.5,21.8
2015-04-30,25,472.532,35.7,2.1,15.8,4,57.6
2015-04-30,26,155.543,59.5,10.7,14.6,4.2,89
2015-04-30,26,158.527,25.6,3,1.5,2.1,32.2
2015-04-30,26,168.527,101.7,5.7,46.7,14.9,169
2015-04-30,26,172.553,40.2,3.2,7.4,4,54.8
2015-04-30,26,174.541,51.2,12,1.3,2.7,67.2
2015-04-30,27,49.548,21.9,0.3,0.6,2.4,25.2
2015-04-30,27,53.56,50.1,1.3,20.8,8.9,81.1
2015-04-30,27,59.567,34.4,7.9,0.3,2.5,45.1
2015-04-30,27,68.549,71.9,1.3,0.8,2.3,76.3
2015-04-30,27,73.561,74.1,4.7,27.5,7.2,113.5
2015-04-30,28,306.571,43.8,0.3,20.5,5.2,69.8
2015-04-30,28,313.568,54,2,53.7,5.8,115.5
2015-04-30,28,314.561,68.9,14.7,25.4,7.2,116.2
2015-04-30,28,314.577,13,0.2,11.2,4.7,29.1
2015-04-30,28,319.58,17.4,0.8,0,5.5,23.7
2015-04-30,29,386.578,25.9,3.7,4,2.7,36.3
2015-04-30,29,387.564,17.8,1.6,0.8,2.4,22.6
2015-04-30,29,390.583,19.2,2,5.2,3.4,29.8
2015-04-30,29,396.574,31.7,33.4,16.2,2.9,84.2
2015-04-30,29,399.559,25.6,8.7,25.1,3.1,62.5
2015-04-30,30,187.633,55.9,12.2,37.6,3.6,109.3
2015-04-30,30,192.623,82.4,12.7,21.8,6.2,123.1
2015-04-30,30,200.613,73,50.6,10.8,20.6,155
2015-04-30,30,202.606,82.6,19.7,17.4,13.5,133.2
2015-04-30,30,210.623,90.6,5.3,22.6,2.6,121.1
2015-04-30,31,116.626,56.4,0.8,11.6,3.9,72.7
2015-04-30,31,122.64,52.3,5.6,25.7,6,89.6
2015-04-30,31,129.629,65.9,4,19.5,6.8,96.2
2015-04-30,31,135.632,68.4,2.2,16,5.4,92
2015-04-30,31,116.633,28.4,3.4,9,5.5,46.3
2015-04-30,32,267.635,118.3,6.1,15.4,16.4,156.2
2015-04-30,32,267.643,72.8,3.2,15.5,12,103.5
2015-04-30,32,276.652,41.2,8,4.6,5,58.8
2015-04-30,32,282.644,20,0,26.3,3.2,49.5
2015-04-30,32,291.63,21.8,1.3,0,2.1,25.2
2015-04-30,33,451.637,15.6,0,0.2,0.8,16.6
2015-04-30,33,452.632,33.9,2.8,3.4,2.4,42.5
2015-04-30,33,469.637,40.1,13.2,17.5,5.4,76.2
2015-04-30,33,472.633,36.3,17.8,24.6,6.5,85.2
2015-04-30,33,474.652,24.3,9.6,3.8,3,40.7
2015-04-30,34,350.649,27.4,9.3,7,6.1,49.8
2015-04-30,34,352.658,80.9,7.8,7,2.2,97.9
2015-04-30,34,353.672,45.2,3.1,2,2.1,52.4
2015-04-30,34,366.657,26.6,14.9,5,3.6,50.1
2015-04-30,34,368.667,46,0,3.2,3.5,52.7
2015-04-30,35,435.724,50.4,4.9,5.5,3.2,64
2015-04-30,35,438.718,38.5,0.2,17.2,2.7,58.6
2015-04-30,35,448.738,33,48.2,8.9,4.3,94.4
2015-04-30,35,453.739,28.6,28,9.2,2.2,68
2015-04-30,35,460.718,41.8,0,14.7,7.2,63.7
2015-04-30,36,325.751,57.4,30.2,6.7,3,97.3
2015-04-30,36,328.744,42.6,11.6,3.1,2.5,59.8
2015-04-30,36,341.742,75.6,5.6,47.4,9.2,137.8
2015-04-30,36,344.735,69.7,2.3,11.3,7.2,90.5
2015-04-30,36,350.729,47.2,0.5,9.7,5.9,63.3
2015-05-28,1,185.017,20,0,0,1.1,21.1
2015-05-28,1,186.023,33.5,4,0,1,38.5
2015-05-28,1,194.01,41.5,1.1,0,2.6,45.2
2015-05-28,1,203.015,42.1,0.9,11.3,9.1,63.4
2015-05-28,1,205.022,26.3,8.1,4.8,1.4,40.6
2015-05-28,2,265.014,46.2,0.4,0.7,2.9,50.2
2015-05-28,2,266.007,18.5,11.8,0.8,2.1,33.2
2015-05-28,2,274.03,25.6,0.7,4.4,3.2,33.9
2015-05-28,2,279.02,52.1,1.5,8,2.8,64.4
2015-05-28,2,290.012,5.6,3.7,3.7,1.7,14.7
2015-05-28,3,109.075,106.2,1.3,49,47.1,203.6
2015-05-28,3,117.085,158.4,5,39.5,7.2,210.1
2015-05-28,3,118.079,41.4,1.2,2.2,2.9,47.7
2015-05-28,3,125.071,40.2,0,1.5,6.1,47.8
2015-05-28,3,128.076,28.2,4.5,6,3.8,42.5
2015-05-28,4,187.107,50.5,0,0,3.1,53.6
2015-05-28,4,196.094,8.8,0.4,0,1.8,11
2015-05-28,4,210.091,22,1.6,2.8,5,31.4
2015-05-28,4,213.1,11.2,0,7.4,3,21.6
2015-05-28,4,213.109,40,0,7.9,3.5,51.4
2015-05-28,5,265.111,27.1,4.4,1.8,5.1,38.4
2015-05-28,5,268.094,15,5.1,0,1.7,21.8
2015-05-28,5,278.092,37.4,0,5.3,7.4,50.1
2015-05-28,5,291.103,13.2,4.6,1.2,3.2,22.2
2015-05-28,5,292.092,13.7,0,1.4,2.4,17.5
2015-05-28,6,36.145,10.6,0,4,1,15.6
2015-05-28,6,43.145,19.4,54,0,4.3,77.7
2015-05-28,6,45.15,36.5,2.3,1.7,3.1,43.6
2015-05-28,6,49.139,37.1,13.2,2.9,2.7,55.9
2015-05-28,6,61.154,58.1,0.8,2.3,6.1,67.3
2015-05-28,7,112.17,18.1,1.4,1.1,2.7,23.3
2015-05-28,7,116.16,23.6,6.4,1.8,4.6,36.4
2015-05-28,7,121.145,7.5,11.1,4,1.3,23.9
2015-05-28,7,127.158,101,4.7,6.1,4.4,116.2
2015-05-28,7,131.146,29.1,1.3,12.7,4.9,48
2015-05-28,8,190.189,6.4,0.4,0,1.6,8.4
2015-05-28,8,201.166,29.3,2.5,1,5.4,38.2
2015-05-28,8,207.165,27.2,2.9,3.8,4.9,38.8
2015-05-28,8,207.185,48.3,0,4.3,3,55.6
2015-05-28,8,212.192,41.8,13.3,8.9,14.3,78.3
2015-05-28,9,269.173,13.3,1.3,2.1,2.7,19.4
2015-05-28,9,277.181,6,0.6,2.7,10,19.3
2015-05-28,9,282.176,11.9,7.2,8.4,4.1,31.6
2015-05-28,9,284.166,12.7,1.1,0.6,2.4,16.8
2015-05-28,9,284.186,13.7,0.7,12.1,2.1,28.6
2015-05-28,10,36.201,76.7,0.7,10.2,20.1,107.7
2015-05-28,10,50.214,9,1.1,16.9,3,30
2015-05-28,10,60.22,7.2,1.4,1,1.7,11.3
2015-05-28,10,61.224,6.7,0.3,1.6,1.4,10
2015-05-28,10,63.202,11.2,1.6,0.6,1.3,14.7
2015-05-28,11,108.225,19.6,3,6.2,3.8,32.6
2015-05-28,11,116.226,19,0,0,1.5,20.5
2015-05-28,11,123.251,23.9,11,1.5,4.9,41.3
2015-05-28,11,126.226,37.8,0,6.9,2.3,47
2015-05-28,11,133.236,45.2,1.5,14.1,11.8,72.6
2015-05-28,12,286.247,41.7,8.1,0.7,3.6,54.1
2015-05-28,12,287.26,53.6,0,0,3.1,56.7
2015-05-28,12,291.248,24.3,6.4,1,7.3,39
2015-05-28,12,303.263,34,0,0,3.4,37.4
2015-05-28,12,313.27,82.4,0,5,6.9,94.3
2015-05-28,13,180.284,18.1,6.2,1.7,4.1,30.1
2015-05-28,13,189.297,38.1,3.7,15.2,3.5,60.5
2015-05-28,13,195.286,28.1,1.5,2.2,3,34.8
2015-05-28,13,201.284,15,2,1.8,3.8,22.6
2015-05-28,13,204.3,38.7,3,20.3,3.9,65.9
2015-05-28,14,55.287,18.2,5.3,3.9,4.5,31.9
2015-05-28,14,59.295,12.3,0.4,0.6,2.7,16
2015-05-28,14,59.307,24.3,2.1,1.1,3,30.5
2015-05-28,14,66.292,64,0.8,18.3,9.2,92.3
2015-05-28,14,80.289,26.8,3.2,0.9,3.3,34.2
2015-05-28,15,246.331,30.3,22,1.2,0,53.5
2015-05-28,15,251.33,24.7,5.6,0,1.8,32.1
2015-05-28,15,256.344,19.7,0.4,3,1.8,24.9
2015-05-28,15,260.325,53.7,5.8,24,4.5,88
2015-05-28,15,273.352,8.8,1.6,0,0,10.4
2015-05-28,16,329.352,81.6,2.5,7,6,97.1
2015-05-28,16,333.326,3.4,3.6,0.5,0,7.5
2015-05-28,16,350.326,47.2,1.7,8.6,5.7,63.2
2015-05-28,16,350.336,11,0,0.8,1.7,13.5
2015-05-28,16,354.351,87.9,0,4.3,3.5,95.7
2015-05-28,17,155.35,15.9,11,0,6.1,33
2015-05-28,17,155.364,105.9,0.7,3,10.1,119.7
2015-05-28,17,164.372,41.2,6,8.5,12.2,67.9
2015-05-28,17,169.371,29.3,0.8,2,9.1,41.2
2015-05-28,17,174.359,33.3,0,13.3,10.4,57
2015-05-28,18,75.375,44.3,0,1,4.8,50.1
2015-05-28,18,78.394,39,0,11.5,57.1,107.6
2015-05-28,18,96.379,65.5,4.2,5.4,5.3,80.4
2015-05-28,18,100.383,63.7,4.8,5.5,23.1,97.1
2015-05-28,18,101.39,42.3,0.4,0,5,47.7
2015-05-28,19,246.433,58.3,40.8,5.6,6,110.7
2015-05-28,19,258.429,11,2.8,5.4,7.3,26.5
2015-05-28,19,267.405,16.4,0,0,1.1,17.5
2015-05-28,19,269.434,14.1,4,0,3.1,21.2
2015-05-28,19,274.434,15.8,16.9,5.5,4.2,42.4
2015-05-28,20,326.433,40,0,1.6,8.4,50
2015-05-28,20,336.411,69.6,0.4,3,6.6,79.6
2015-05-28,20,336.43,28.5,1.1,0,4.7,34.3
2015-05-28,20,351.422,48,0,20.6,13,81.6
2015-05-28,20,351.428,8.6,1,0,2.4,12
2015-05-28,21,167.438,3.8,0,2,9.1,14.9
2015-05-28,21,176.426,27.1,0.9,12.7,3.8,44.5
2015-05-28,21,176.451,10.5,0,0,1.5,12
2015-05-28,21,178.445,15.4,2.8,1.9,4,24.1
2015-05-28,21,185.435,78.3,0,5.1,5.8,89.2
2015-05-28,22,90.496,97.8,0.7,15.5,8.9,122.9
2015-05-28,22,94.481,99.7,9.4,5.3,10,124.4
2015-05-28,22,96.478,114.9,0,9.3,8.4,132.6
2015-05-28,22,102.49,140.2,6.6,2.3,4.5,153.6
2015-05-28,22,102.498,100.3,1,10.9,16.1,128.3
2015-05-28,23,249.503,42.4,0.4,11.4,4.4,58.6
2015-05-28,23,254.493,50.7,5,3.6,4,63.3
2015-05-28,23,260.485,51.7,18.4,1.3,6.9,78.3
2015-05-28,23,266.506,65,36.5,2.3,5,108.8
2015-05-28,23,273.491,13.7,0.8,6,6.6,27.1
2015-05-28,24,329.501,19.9,6,8.4,3,37.3
2015-05-28,24,336.491,23.2,1.1,22.7,10.1,57.1
2015-05-28,24,343.486,29.9,3.2,0,5.5,38.6
2015-05-28,24,351.514,4.3,0.6,3.3,1.8,10
2015-05-28,24,352.502,11,1,4.2,26.8,43
2015-05-28,25,445.516,30,1.3,0.7,2.9,34.9
2015-05-28,25,448.331,20.4,2.2,0.9,5.3,28.8
2015-05-28,25,452.517,7.1,0.8,0,1.1,9
2015-05-28,25,459.533,9.6,0.4,0,3.1,13.1
2015-05-28,25,472.532,29.7,3.2,1,4.9,38.8
2015-05-28,26,155.543,17,0,0.6,5.1,22.7
2015-05-28,26,158.527,13.1,0,3,4.2,20.3
2015-05-28,26,168.527,45.1,1.9,15.5,17.2,79.7
2015-05-28,26,172.553,29.2,0.9,0,3.7,33.8
2015-05-28,26,174.541,50.2,24.4,0.6,6.7,81.9
2015-05-28,27,49.548,48.8,0,0,3.1,51.9
2015-05-28,27,53.56,70.8,4.5,3,10.1,88.4
2015-05-28,27,59.567,17,1.3,2.4,2.6,23.3
2015-05-28,27,68.549,24.7,0,0,3,27.7
2015-05-28,27,73.561,31,0.7,4,9.7,45.4
2015-05-28,28,306.571,14.5,0,8.2,6.3,29
2015-05-28,28,313.568,24.5,0.7,3.7,8.1,37
2015-05-28,28,314.561,34.5,7.3,30.4,20.8,93
2015-05-28,28,314.577,20.2,1.1,0,2.7,24
2015-05-28,28,319.58,7.9,0,3.8,2.7,14.4
2015-05-28,29,386.578,92.8,0.8,6.3,3.3,103.2
2015-05-28,29,387.564,27.3,12,16.2,0,55.5
2015-05-28,29,390.583,42.3,0,8.9,2.7,53.9
2015-05-28,29,396.574,16,1.8,11.7,5.4,34.9
2015-05-28,29,399.559,19.3,0,6.2,3.2,28.7
2015-05-28,30,187.633,63.6,5.9,3.8,5.9,79.2
2015-05-28,30,192.623,41.7,8.2,6.1,4,60
2015-05-28,30,200.613,47.9,1.1,1,10.9,60.9
2015-05-28,30,202.606,122.9,3.1,24,20.2,170.2
2015-05-28,30,210.623,44.6,6.5,11.9,7.3,70.3
2015-05-28,31,116.626,17.7,1.6,6.4,3.3,29
2015-05-28,31,122.64,12,0.9,4.3,7.2,24.4
2015-05-28,31,129.629,40.9,0.7,2,5.5,49.1
2015-05-28,31,135.632,40.5,1.3,3.3,5,50.1
2015-05-28,31,116.633,41.5,1,2.2,3.1,47.8
2015-05-28,32,267.635,13,1.4,3.1,7.3,24.8
2015-05-28,32,267.643,64,1.2,1,9.2,75.4
2015-05-28,32,276.652,19.3,8.4,1.1,4.3,33.1
2015-05-28,32,282.644,9.9,0,1.3,2.4,13.6
2015-05-28,32,291.63,27.8,7,0,12.5,47.3
2015-05-28,33,451.637,12.4,0,0,1.2,13.6
2015-05-28,33,452.632,57,5,7.1,5.2,74.3
2015-05-28,33,469.637,67,0.6,10,10.4,88
2015-05-28,33,472.633,66.6,1.4,20.6,21.9,110.5
2015-05-28,33,474.652,37.2,0,6.1,7.1,50.4
2015-05-28,34,350.649,26.2,5.3,0.5,2.3,34.3
2015-05-28,34,352.658,117.2,1.3,4.8,6.7,130
2015-05-28,34,353.672,31.5,40.7,0.9,1.7,74.8
2015-05-28,34,366.657,45.9,15.7,7.6,3.2,72.4
2015-05-28,34,368.667,91.7,1,23.9,5.6,122.2
2015-05-28,35,435.724,21.3,0,1.1,3.4,25.8
2015-05-28,35,438.718,14.2,2.6,9,1.9,27.7
2015-05-28,35,448.738,22.7,25.1,6.1,4.6,58.5
2015-05-28,35,453.739,22.3,10,22.1,3.5,57.9
2015-05-28,35,460.718,34.4,0,5.2,5,44.6
2015-05-28,36,325.751,16.7,145.9,2.8,4.4,169.8
2015-05-28,36,328.744,10.1,33.4,0,3.4,46.9
2015-05-28,36,341.742,41.4,4.6,37.8,11.7,95.5
2015-05-28,36,344.735,50.3,5.3,2.8,6.8,65.2
2015-05-28,36,350.729,21.8,10.4,1.6,3.8,37.6
2015-06-25,1,185.017,17.3,0,1,2,20.3
2015-06-25,1,186.023,23.4,0,0.3,1.2,24.9
2015-06-25,1,194.01,20.6,0,7.7,3.4,31.7
2015-06-25,1,203.015,47.8,2.8,10.2,7.9,68.7
2015-06-25,1,205.022,13.5,5.1,2.9,4.3,25.8
2015-06-25,2,265.014,39.8,7,2.6,3.6,53
2015-06-25,2,266.007,17.3,4,1.9,2.3,25.5
2015-06-25,2,274.03,32.9,1.4,4,5.1,43.4
2015-06-25,2,279.02,20.2,0.3,3.2,2.2,25.9
2015-06-25,2,290.012,32.9,14.2,24.3,5,76.4
2015-06-25,3,109.075,61.2,0,7.4,14.9,83.5
2015-06-25,3,117.085,19,0,2,1.1,22.1
2015-06-25,3,118.079,21.2,0.7,0.6,2.6,25.1
2015-06-25,3,125.071,22.6,0.8,1.6,3.1,28.1
2015-06-25,3,128.076,25.3,0.5,9.2,3.6,38.6
2015-06-25,4,187.107,19.6,0,1.2,3.3,24.1
2015-06-25,4,196.094,9.9,3.3,0,1.4,14.6
2015-06-25,4,210.091,16,8.7,1.3,3,29
2015-06-25,4,213.1,5,5.3,1,2.1,13.4
2015-06-25,4,213.109,14.7,5.3,0.6,2.4,23
2015-06-25,5,265.111,19.6,6.3,1.2,4,31.1
2015-06-25,5,268.094,7,3.1,0.8,1.3,12.2
2015-06-25,5,278.092,33.3,20.6,18.2,5.7,77.8
2015-06-25,5,291.103,13.1,16,1.2,3.2,33.5
2015-06-25,5,292.092,16,7.3,2.6,3.6,29.5
2015-06-25,6,36.145,8.4,0,2.7,0.6,11.7
2015-06-25,6,43.145,10,2.2,1.2,1.8,15.2
2015-06-25,6,45.15,10,1.9,0.9,0.8,13.6
2015-06-25,6,49.139,8.4,0,2.3,0.9,11.6
2015-06-25,6,61.154,13.4,3,0.6,1,18
2015-06-25,7,112.17,7.2,8.7,0.3,1.3,17.5
